,dep_delay
215018,85.0
215019,169.0
215020,43.0
215021,47.0
215022,191.0
215023,24.0
215024,20.0
215025,-3.0
215026,-1.0
215027,118.0
215028,0.0
215029,154.0
215030,361.0
215031,94.0
215032,143.0
215033,71.0
215034,58.0
215035,154.0
215036,130.0
215037,42.0
215038,14.0
215039,-4.0
215040,127.0
215041,-3.0
215042,77.0
215043,105.0
215044,55.0
215045,76.0
215046,-3.0
215047,328.0
215048,-10.0
215049,109.0
215050,120.0
215051,129.0
215052,95.0
215053,102.0
215054,45.0
215055,73.0
215056,14.0
215057,74.0
215058,124.0
215059,130.0
215060,41.0
215061,44.0
215062,55.0
215063,77.0
215064,25.0
215065,145.0
215066,86.0
215067,116.0
215068,48.0
215069,-1.0
215070,83.0
215071,204.0
215072,36.0
215073,56.0
215074,166.0
215075,89.0
215076,48.0
215077,105.0
215078,36.0
215079,143.0
215080,338.0
215081,114.0
215082,38.0
215083,160.0
215084,60.0
215085,53.0
215086,68.0
215087,105.0
215088,55.0
215089,-8.0
215090,93.0
215091,99.0
215092,31.0
215093,56.0
215094,37.0
215095,83.0
215096,63.0
215097,174.0
215098,77.0
215099,103.0
215100,91.0
215101,125.0
215102,100.0
215103,61.0
215104,73.0
215105,84.0
215106,79.0
215107,136.0
215108,66.0
215109,110.0
215110,146.0
215111,63.0
215112,156.0
215113,83.0
215114,183.0
215115,106.0
215116,157.0
215117,43.0
215118,88.0
215119,100.0
215120,436.0
215121,141.0
215122,41.0
215123,134.0
215124,42.0
215125,-6.0
215126,424.0
215127,292.0
215128,132.0
215129,116.0
215130,340.0
215131,-4.0
215132,-5.0
215133,-4.0
215134,-14.0
215135,6.0
215136,-8.0
215137,-6.0
215138,-6.0
215139,-6.0
215140,-5.0
215141,-5.0
215142,-5.0
215143,-4.0
215144,-10.0
215145,-1.0
215146,30.0
215147,-5.0
215148,0.0
215149,-5.0
215150,-3.0
215151,0.0
215152,0.0
215153,-2.0
215154,-9.0
215155,-1.0
215156,-4.0
215157,9.0
215158,1.0
215159,0.0
215160,-1.0
215161,10.0
215162,-3.0
215163,-3.0
215164,-2.0
215165,-4.0
215166,-4.0
215167,-4.0
215168,-8.0
215169,-2.0
215170,19.0
215171,-10.0
215172,8.0
215173,-3.0
215174,-6.0
215175,-7.0
215176,-7.0
215177,-7.0
215178,-2.0
215179,-7.0
215180,-6.0
215181,-6.0
215182,-5.0
215183,11.0
215184,-4.0
215185,-3.0
215186,-2.0
215187,-1.0
215188,-3.0
215189,0.0
215190,-2.0
215191,-6.0
215192,-6.0
215193,-6.0
215194,-2.0
215195,-2.0
215196,13.0
215197,14.0
215198,-5.0
215199,-2.0
215200,-12.0
215201,-7.0
215202,-2.0
215203,-10.0
215204,-9.0
215205,-4.0
215206,-8.0
215207,-8.0
215208,-7.0
215209,53.0
215210,-6.0
215211,-6.0
215212,-1.0
215213,-5.0
215214,-6.0
215215,-6.0
215216,-5.0
215217,55.0
215218,-5.0
215219,-4.0
215220,-2.0
215221,-6.0
215222,-1.0
215223,-6.0
215224,-8.0
215225,2.0
215226,4.0
215227,-4.0
215228,-4.0
215229,-8.0
215230,-4.0
215231,-8.0
215232,-9.0
215233,-6.0
215234,40.0
215235,2.0
215236,-8.0
215237,-2.0
215238,-4.0
215239,-5.0
215240,-5.0
215241,-1.0
215242,-4.0
215243,-4.0
215244,-3.0
215245,-5.0
215246,19.0
215247,2.0
215248,4.0
215249,-2.0
215250,-6.0
215251,-5.0
215252,-6.0
215253,-4.0
215254,8.0
215255,-10.0
215256,-2.0
215257,-4.0
215258,-3.0
215259,56.0
215260,-2.0
215261,-11.0
215262,-5.0
215263,-9.0
215264,-12.0
215265,-7.0
215266,-2.0
215267,-4.0
215268,-8.0
215269,-6.0
215270,-6.0
215271,-6.0
215272,-6.0
215273,-4.0
215274,-2.0
215275,-7.0
215276,0.0
215277,14.0
215278,-4.0
215279,26.0
215280,-4.0
215281,-4.0
215282,6.0
215283,-2.0
215284,6.0
215285,-2.0
215286,-1.0
215287,0.0
215288,-5.0
215289,-9.0
215290,-4.0
215291,-4.0
215292,-14.0
215293,-1.0
215294,35.0
215295,7.0
215296,-7.0
215297,-7.0
215298,-1.0
215299,-5.0
215300,10.0
215301,-4.0
215302,1.0
215303,-8.0
215304,-2.0
215305,88.0
215306,-1.0
215307,-1.0
215308,-12.0
215309,-7.0
215310,-1.0
215311,-9.0
215312,13.0
215313,-10.0
215314,-10.0
215315,-9.0
215316,-1.0
215317,-3.0
215318,-2.0
215319,-3.0
215320,-4.0
215321,-5.0
215322,-3.0
215323,26.0
215324,-10.0
215325,-3.0
215326,-3.0
215327,-2.0
215328,-7.0
215329,-7.0
215330,-3.0
215331,-1.0
215332,19.0
215333,-1.0
215334,-5.0
215335,-8.0
215336,106.0
215337,32.0
215338,-4.0
215339,-7.0
215340,54.0
215341,-5.0
215342,-7.0
215343,-11.0
215344,-5.0
215345,-3.0
215346,-5.0
215347,-3.0
215348,1.0
215349,-3.0
215350,-1.0
215351,-1.0
215352,-9.0
215353,-9.0
215354,-8.0
215355,-8.0
215356,172.0
215357,0.0
215358,0.0
215359,1.0
215360,-5.0
215361,-4.0
215362,-4.0
215363,-8.0
215364,-2.0
215365,-3.0
215366,-2.0
215367,16.0
215368,-9.0
215369,1.0
215370,-2.0
215371,-5.0
215372,73.0
215373,4.0
215374,5.0
215375,-4.0
215376,-3.0
215377,-3.0
215378,-7.0
215379,-5.0
215380,-2.0
215381,-4.0
215382,-3.0
215383,-6.0
215384,-15.0
215385,3.0
215386,48.0
215387,-1.0
215388,-6.0
215389,-6.0
215390,-5.0
215391,0.0
215392,-3.0
215393,-5.0
215394,-8.0
215395,-3.0
215396,3.0
215397,-7.0
215398,-1.0
215399,-5.0
215400,64.0
215401,-7.0
215402,4.0
215403,-5.0
215404,-12.0
215405,-1.0
215406,-10.0
215407,0.0
215408,-4.0
215409,-8.0
215410,-8.0
215411,-7.0
215412,-3.0
215413,-6.0
215414,-4.0
215415,-5.0
215416,-5.0
215417,-2.0
215418,-2.0
215419,30.0
215420,0.0
215421,-2.0
215422,45.0
215423,3.0
215424,-11.0
215425,-6.0
215426,5.0
215427,41.0
215428,45.0
215429,38.0
215430,-2.0
215431,-7.0
215432,-7.0
215433,-10.0
215434,1.0
215435,-9.0
215436,-8.0
215437,-2.0
215438,-2.0
215439,-1.0
215440,-5.0
215441,-6.0
215442,-5.0
215443,11.0
215444,-5.0
215445,21.0
215446,1.0
215447,-5.0
215448,-2.0
215449,8.0
215450,20.0
215451,12.0
215452,-2.0
215453,16.0
215454,-9.0
215455,-9.0
215456,-4.0
215457,22.0
215458,-5.0
215459,-3.0
215460,-7.0
215461,-5.0
215462,-6.0
215463,-5.0
215464,-4.0
215465,-4.0
215466,-2.0
215467,-2.0
215468,0.0
215469,66.0
215470,2.0
215471,-6.0
215472,-4.0
215473,37.0
215474,4.0
215475,14.0
215476,-6.0
215477,-5.0
215478,-5.0
215479,3.0
215480,-7.0
215481,-5.0
215482,-5.0
215483,1.0
215484,12.0
215485,47.0
215486,-4.0
215487,33.0
215488,67.0
215489,30.0
215490,27.0
215491,-2.0
215492,-2.0
215493,93.0
215494,12.0
215495,-11.0
215496,29.0
215497,44.0
215498,12.0
215499,-6.0
215500,-5.0
215501,6.0
215502,37.0
215503,-3.0
215504,-3.0
215505,-3.0
215506,10.0
215507,-3.0
215508,2.0
215509,39.0
215510,0.0
215511,0.0
215512,2.0
215513,1.0
215514,-8.0
215515,-8.0
215516,11.0
215517,0.0
215518,1.0
215519,-9.0
215520,8.0
215521,-12.0
215522,3.0
215523,20.0
215524,17.0
215525,10.0
215526,60.0
215527,10.0
215528,-4.0
215529,14.0
215530,0.0
215531,7.0
215532,28.0
215533,30.0
215534,13.0
215535,10.0
215536,2.0
215537,-2.0
215538,-7.0
215539,48.0
215540,29.0
215541,-1.0
215542,4.0
215543,5.0
215544,-9.0
215545,-8.0
215546,-1.0
215547,50.0
215548,11.0
215549,6.0
215550,12.0
215551,-7.0
215552,2.0
215553,-8.0
215554,3.0
215555,-3.0
215556,18.0
215557,-5.0
215558,17.0
215559,6.0
215560,3.0
215561,28.0
215562,5.0
215563,-1.0
215564,68.0
215565,1.0
215566,3.0
215567,-2.0
215568,4.0
215569,-4.0
215570,-5.0
215571,9.0
215572,2.0
215573,19.0
215574,20.0
215575,52.0
215576,-6.0
215577,-3.0
215578,10.0
215579,-6.0
215580,-5.0
215581,0.0
215582,3.0
215583,-1.0
215584,39.0
215585,1.0
215586,34.0
215587,5.0
215588,-3.0
215589,10.0
215590,-8.0
215591,-7.0
215592,-3.0
215593,27.0
215594,33.0
215595,-2.0
215596,0.0
215597,5.0
215598,-4.0
215599,0.0
215600,-5.0
215601,-4.0
215602,0.0
215603,12.0
215604,-2.0
215605,-2.0
215606,12.0
215607,-11.0
215608,4.0
215609,35.0
215610,6.0
215611,5.0
215612,6.0
215613,42.0
215614,24.0
215615,-7.0
215616,4.0
215617,30.0
215618,24.0
215619,-7.0
215620,-1.0
215621,5.0
215622,-4.0
215623,-1.0
215624,29.0
215625,1.0
215626,30.0
215627,90.0
215628,4.0
215629,-7.0
215630,0.0
215631,0.0
215632,-3.0
215633,27.0
215634,-3.0
215635,69.0
215636,-5.0
215637,-4.0
215638,74.0
215639,25.0
215640,8.0
215641,-2.0
215642,2.0
215643,0.0
215644,19.0
215645,-6.0
215646,4.0
215647,-4.0
215648,1.0
215649,-4.0
215650,-7.0
215651,-3.0
215652,12.0
215653,-1.0
215654,2.0
215655,-1.0
215656,-1.0
215657,1.0
215658,0.0
215659,50.0
215660,-5.0
215661,5.0
215662,-9.0
215663,87.0
215664,27.0
215665,-2.0
215666,33.0
215667,0.0
215668,0.0
215669,74.0
215670,0.0
215671,31.0
215672,8.0
215673,-3.0
215674,-2.0
215675,-4.0
215676,35.0
215677,5.0
215678,7.0
215679,-4.0
215680,8.0
215681,-2.0
215682,-6.0
215683,10.0
215684,17.0
215685,5.0
215686,8.0
215687,23.0
215688,14.0
215689,15.0
215690,5.0
215691,-4.0
215692,37.0
215693,28.0
215694,-6.0
215695,5.0
215696,11.0
215697,-8.0
215698,22.0
215699,54.0
215700,-4.0
215701,-3.0
215702,6.0
215703,0.0
215704,42.0
215705,9.0
215706,-1.0
215707,-1.0
215708,1.0
215709,1.0
215710,-7.0
215711,-6.0
215712,35.0
215713,-2.0
215714,9.0
215715,45.0
215716,6.0
215717,-3.0
215718,4.0
215719,8.0
215720,16.0
215721,-3.0
215722,4.0
215723,21.0
215724,-1.0
215725,-5.0
215726,-8.0
215727,-6.0
215728,-4.0
215729,11.0
215730,-2.0
215731,-2.0
215732,30.0
215733,0.0
215734,15.0
215735,2.0
215736,2.0
215737,-2.0
215738,5.0
215739,9.0
215740,8.0
215741,-8.0
215742,25.0
215743,9.0
215744,35.0
215745,5.0
215746,87.0
215747,27.0
215748,-2.0
215749,18.0
215750,-2.0
215751,-2.0
215752,58.0
215753,85.0
215754,15.0
215755,0.0
215756,-3.0
215757,83.0
215758,53.0
215759,9.0
215760,1.0
215761,-3.0
215762,-3.0
215763,33.0
215764,38.0
215765,0.0
215766,29.0
215767,5.0
215768,10.0
215769,15.0
215770,11.0
215771,12.0
215772,32.0
215773,32.0
215774,13.0
215775,4.0
215776,4.0
215777,-1.0
215778,-1.0
215779,20.0
215780,12.0
215781,5.0
215782,71.0
215783,46.0
215784,1.0
215785,16.0
215786,-7.0
215787,-6.0
215788,-2.0
215789,33.0
215790,0.0
215791,48.0
215792,3.0
215793,-7.0
215794,-6.0
215795,-5.0
215796,-9.0
215797,-7.0
215798,28.0
215799,6.0
215800,56.0
215801,-5.0
215802,-5.0
215803,0.0
215804,5.0
215805,-1.0
215806,0.0
215807,-9.0
215808,-7.0
215809,2.0
215810,12.0
215811,-8.0
215812,-12.0
215813,-8.0
215814,5.0
215815,0.0
215816,5.0
215817,-9.0
215818,37.0
215819,-6.0
215820,-1.0
215821,11.0
215822,14.0
215823,31.0
215824,24.0
215825,-3.0
215826,-2.0
215827,52.0
215828,0.0
215829,-4.0
215830,-4.0
215831,15.0
215832,-3.0
215833,62.0
215834,2.0
215835,-1.0
215836,54.0
215837,-1.0
215838,-6.0
215839,0.0
215840,18.0
215841,-5.0
215842,-3.0
215843,56.0
215844,32.0
215845,150.0
215846,2.0
215847,43.0
215848,24.0
215849,56.0
215850,40.0
215851,40.0
215852,19.0
215853,15.0
215854,20.0
215855,26.0
215856,13.0
215857,-6.0
215858,-6.0
215859,-4.0
215860,-8.0
215861,17.0
215862,54.0
215863,77.0
215864,44.0
215865,56.0
215866,18.0
215867,-2.0
215868,59.0
215869,34.0
215870,15.0
215871,-4.0
215872,123.0
215873,14.0
215874,29.0
215875,31.0
215876,38.0
215877,8.0
215878,3.0
215879,9.0
215880,34.0
215881,22.0
215882,12.0
215883,12.0
215884,-2.0
215885,9.0
215886,0.0
215887,1.0
215888,18.0
215889,30.0
215890,-8.0
215891,-4.0
215892,24.0
215893,-12.0
215894,48.0
215895,-4.0
215896,-4.0
215897,-4.0
215898,-3.0
215899,89.0
215900,30.0
215901,0.0
215902,21.0
215903,21.0
215904,5.0
215905,62.0
215906,27.0
215907,-2.0
215908,14.0
215909,65.0
215910,0.0
215911,40.0
215912,22.0
215913,-4.0
215914,3.0
215915,9.0
215916,39.0
215917,65.0
215918,0.0
215919,14.0
215920,30.0
215921,-8.0
215922,-2.0
215923,-1.0
215924,-6.0
215925,6.0
215926,-3.0
215927,28.0
215928,22.0
215929,-7.0
215930,44.0
215931,33.0
215932,-1.0
215933,40.0
215934,89.0
215935,0.0
215936,-4.0
215937,36.0
215938,-3.0
215939,-1.0
215940,14.0
215941,-5.0
215942,5.0
215943,1.0
215944,7.0
215945,-2.0
215946,3.0
215947,0.0
215948,40.0
215949,17.0
215950,111.0
215951,10.0
215952,0.0
215953,16.0
215954,1.0
215955,15.0
215956,20.0
215957,138.0
215958,8.0
215959,28.0
215960,-6.0
215961,0.0
215962,2.0
215963,7.0
215964,-2.0
215965,-6.0
215966,34.0
215967,-10.0
215968,-5.0
215969,1.0
215970,7.0
215971,0.0
215972,12.0
215973,12.0
215974,13.0
215975,5.0
215976,13.0
215977,15.0
215978,-3.0
215979,-3.0
215980,13.0
215981,90.0
215982,50.0
215983,-10.0
215984,47.0
215985,-9.0
215986,18.0
215987,24.0
215988,30.0
215989,-5.0
215990,-5.0
215991,-3.0
215992,0.0
215993,30.0
215994,82.0
215995,0.0
215996,45.0
215997,1.0
215998,26.0
215999,25.0
216000,-3.0
216001,4.0
216002,-9.0
216003,65.0
216004,2.0
216005,-5.0
216006,80.0
216007,-2.0
216008,-6.0
216009,-1.0
216010,22.0
216011,41.0
216012,17.0
216013,-7.0
216014,72.0
216015,17.0
216016,-7.0
216017,50.0
216018,-3.0
216019,-1.0
216020,-7.0
216021,-5.0
216022,26.0
216023,56.0
216024,-6.0
216025,-3.0
216026,-1.0
216027,5.0
216028,11.0
216029,-8.0
216030,0.0
216031,-4.0
216032,-13.0
216033,-3.0
216034,23.0
216035,22.0
216036,-7.0
216037,-5.0
216038,31.0
216039,-4.0
216040,79.0
216041,1.0
216042,2.0
216043,31.0
216044,52.0
216045,-3.0
216046,38.0
216047,68.0
216048,25.0
216049,5.0
216050,3.0
216051,4.0
216052,0.0
216053,-4.0
216054,2.0
216055,48.0
216056,-7.0
216057,-4.0
216058,19.0
216059,84.0
216060,141.0
216061,23.0
216062,23.0
216063,-3.0
216064,39.0
216065,65.0
216066,62.0
216067,3.0
216068,86.0
216069,8.0
216070,66.0
216071,12.0
216072,38.0
216073,10.0
216074,1.0
216075,-3.0
216076,43.0
216077,33.0
216078,3.0
216079,39.0
216080,117.0
216081,40.0
216082,5.0
216083,15.0
216084,10.0
216085,24.0
216086,18.0
216087,40.0
216088,149.0
216089,66.0
216090,-5.0
216091,-2.0
216092,-9.0
216093,3.0
216094,10.0
216095,98.0
216096,30.0
216097,-7.0
216098,87.0
216099,-4.0
216100,-2.0
216101,-10.0
216102,-8.0
216103,-6.0
216104,-6.0
216105,-4.0
216106,-10.0
216107,-17.0
216108,-9.0
216109,-7.0
216110,-7.0
216111,-6.0
216112,-6.0
216113,-6.0
216114,-6.0
216115,-6.0
216116,-6.0
216117,-5.0
216118,-4.0
216119,-4.0
216120,-3.0
216121,-5.0
216122,-2.0
216123,-7.0
216124,-6.0
216125,-6.0
216126,-1.0
216127,-8.0
216128,-2.0
216129,1.0
216130,5.0
216131,-6.0
216132,5.0
216133,-4.0
216134,-2.0
216135,-7.0
216136,-2.0
216137,3.0
216138,-1.0
216139,-5.0
216140,-3.0
216141,-10.0
216142,-1.0
216143,-11.0
216144,-5.0
216145,-5.0
216146,-9.0
216147,-8.0
216148,-8.0
216149,-3.0
216150,-7.0
216151,-7.0
216152,-6.0
216153,-1.0
216154,-6.0
216155,-8.0
216156,-8.0
216157,8.0
216158,-4.0
216159,-3.0
216160,-3.0
216161,-2.0
216162,-7.0
216163,7.0
216164,-4.0
216165,24.0
216166,-6.0
216167,0.0
216168,-3.0
216169,12.0
216170,-2.0
216171,-5.0
216172,-2.0
216173,-3.0
216174,3.0
216175,-3.0
216176,5.0
216177,-3.0
216178,-3.0
216179,-8.0
216180,-7.0
216181,-5.0
216182,-6.0
216183,-5.0
216184,-5.0
216185,-4.0
216186,-4.0
216187,-4.0
216188,-9.0
216189,-4.0
216190,-3.0
216191,-2.0
216192,-2.0
216193,-3.0
216194,-8.0
216195,4.0
216196,-6.0
216197,-5.0
216198,-2.0
216199,9.0
216200,-6.0
216201,-4.0
216202,-7.0
216203,-8.0
216204,-6.0
216205,-10.0
216206,-8.0
216207,-5.0
216208,1.0
216209,-8.0
216210,23.0
216211,-3.0
216212,-4.0
216213,-3.0
216214,-3.0
216215,-3.0
216216,-2.0
216217,-2.0
216218,-5.0
216219,-6.0
216220,0.0
216221,-4.0
216222,-5.0
216223,-8.0
216224,-3.0
216225,-4.0
216226,10.0
216227,-3.0
216228,-1.0
216229,0.0
216230,-2.0
216231,28.0
216232,-7.0
216233,-2.0
216234,-5.0
216235,-7.0
216236,-6.0
216237,-7.0
216238,-10.0
216239,-9.0
216240,-8.0
216241,-9.0
216242,-9.0
216243,-9.0
216244,-4.0
216245,-3.0
216246,-7.0
216247,1.0
216248,-5.0
216249,-4.0
216250,-5.0
216251,-5.0
216252,-2.0
216253,-7.0
216254,56.0
216255,-4.0
216256,57.0
216257,1.0
216258,-3.0
216259,-10.0
216260,-2.0
216261,-2.0
216262,-2.0
216263,-1.0
216264,-6.0
216265,-4.0
216266,-2.0
216267,-1.0
216268,94.0
216269,-4.0
216270,-5.0
216271,-7.0
216272,-6.0
216273,-5.0
216274,-5.0
216275,-5.0
216276,0.0
216277,-4.0
216278,-3.0
216279,-2.0
216280,5.0
216281,-9.0
216282,-7.0
216283,-5.0
216284,1.0
216285,-4.0
216286,-8.0
216287,-7.0
216288,-7.0
216289,-7.0
216290,-6.0
216291,-5.0
216292,-6.0
216293,-4.0
216294,-3.0
216295,26.0
216296,-5.0
216297,-3.0
216298,3.0
216299,-2.0
216300,-2.0
216301,-8.0
216302,-1.0
216303,-5.0
216304,-4.0
216305,-5.0
216306,-2.0
216307,2.0
216308,-3.0
216309,-1.0
216310,71.0
216311,-10.0
216312,-6.0
216313,-4.0
216314,-5.0
216315,-7.0
216316,5.0
216317,-6.0
216318,1.0
216319,-8.0
216320,0.0
216321,-6.0
216322,17.0
216323,-3.0
216324,-3.0
216325,0.0
216326,-10.0
216327,-8.0
216328,-7.0
216329,-6.0
216330,-4.0
216331,-4.0
216332,14.0
216333,-2.0
216334,-2.0
216335,-1.0
216336,-6.0
216337,-1.0
216338,-7.0
216339,-7.0
216340,4.0
216341,-6.0
216342,-10.0
216343,146.0
216344,-3.0
216345,-4.0
216346,-6.0
216347,-5.0
216348,37.0
216349,-4.0
216350,3.0
216351,-6.0
216352,10.0
216353,-1.0
216354,-4.0
216355,-9.0
216356,7.0
216357,-8.0
216358,-5.0
216359,-3.0
216360,-3.0
216361,1.0
216362,-9.0
216363,-7.0
216364,-2.0
216365,-6.0
216366,-6.0
216367,1.0
216368,-3.0
216369,-9.0
216370,-7.0
216371,-5.0
216372,-13.0
216373,-5.0
216374,-9.0
216375,-4.0
216376,19.0
216377,-8.0
216378,-8.0
216379,-4.0
216380,-7.0
216381,-6.0
216382,5.0
216383,-5.0
216384,-5.0
216385,-3.0
216386,-3.0
216387,-3.0
216388,-3.0
216389,61.0
216390,1.0
216391,26.0
216392,-7.0
216393,-11.0
216394,-4.0
216395,-3.0
216396,3.0
216397,-6.0
216398,-5.0
216399,-5.0
216400,-4.0
216401,-3.0
216402,-7.0
216403,21.0
216404,23.0
216405,-6.0
216406,-6.0
216407,-6.0
216408,-4.0
216409,-4.0
216410,-4.0
216411,15.0
216412,-3.0
216413,-1.0
216414,-2.0
216415,30.0
216416,-3.0
216417,26.0
216418,-1.0
216419,20.0
216420,-4.0
216421,-9.0
216422,-8.0
216423,-8.0
216424,7.0
216425,-1.0
216426,-5.0
216427,-4.0
216428,-8.0
216429,2.0
216430,-2.0
216431,0.0
216432,-1.0
216433,0.0
216434,33.0
216435,-3.0
216436,5.0
216437,-8.0
216438,-6.0
216439,0.0
216440,3.0
216441,-6.0
216442,-3.0
216443,37.0
216444,-6.0
216445,-1.0
216446,-6.0
216447,10.0
216448,-4.0
216449,22.0
216450,-6.0
216451,-2.0
216452,-5.0
216453,-3.0
216454,12.0
216455,0.0
216456,16.0
216457,-3.0
216458,-15.0
216459,2.0
216460,-5.0
216461,-2.0
216462,81.0
216463,-9.0
216464,-10.0
216465,5.0
216466,141.0
216467,-9.0
216468,-2.0
216469,-6.0
216470,-7.0
216471,-5.0
216472,-5.0
216473,-4.0
216474,7.0
216475,-6.0
216476,8.0
216477,-4.0
216478,9.0
216479,0.0
216480,70.0
216481,5.0
216482,6.0
216483,1.0
216484,-2.0
216485,80.0
216486,11.0
216487,4.0
216488,7.0
216489,4.0
216490,0.0
216491,-3.0
216492,-6.0
216493,-10.0
216494,5.0
216495,-4.0
216496,26.0
216497,-6.0
216498,-5.0
216499,15.0
216500,-3.0
216501,76.0
216502,-4.0
216503,34.0
216504,-7.0
216505,-1.0
216506,-6.0
216507,-1.0
216508,0.0
216509,0.0
216510,16.0
216511,-3.0
216512,-2.0
216513,-1.0
216514,-7.0
216515,-9.0
216516,1.0
216517,-1.0
216518,-8.0
216519,5.0
216520,54.0
216521,-3.0
216522,-6.0
216523,-6.0
216524,-5.0
216525,39.0
216526,-3.0
216527,-3.0
216528,-1.0
216529,0.0
216530,1.0
216531,2.0
216532,48.0
216533,9.0
216534,-5.0
216535,7.0
216536,28.0
216537,-4.0
216538,24.0
216539,24.0
216540,-1.0
216541,7.0
216542,-11.0
216543,-7.0
216544,-8.0
216545,-6.0
216546,-2.0
216547,-1.0
216548,34.0
216549,15.0
216550,-4.0
216551,-3.0
216552,-1.0
216553,7.0
216554,3.0
216555,5.0
216556,-10.0
216557,-8.0
216558,-8.0
216559,0.0
216560,22.0
216561,-6.0
216562,-8.0
216563,-4.0
216564,-2.0
216565,13.0
216566,-4.0
216567,-3.0
216568,31.0
216569,-7.0
216570,-1.0
216571,-5.0
216572,-9.0
216573,5.0
216574,-5.0
216575,-3.0
216576,-7.0
216577,-4.0
216578,-4.0
216579,29.0
216580,3.0
216581,3.0
216582,6.0
216583,-9.0
216584,-5.0
216585,-8.0
216586,18.0
216587,14.0
216588,18.0
216589,-2.0
216590,-4.0
216591,11.0
216592,-7.0
216593,-1.0
216594,-8.0
216595,-1.0
216596,-9.0
216597,-2.0
216598,-1.0
216599,-2.0
216600,7.0
216601,23.0
216602,-6.0
216603,-2.0
216604,4.0
216605,-7.0
216606,-2.0
216607,-1.0
216608,-5.0
216609,-7.0
216610,-3.0
216611,-6.0
216612,-5.0
216613,1.0
216614,-8.0
216615,-8.0
216616,-2.0
216617,-7.0
216618,-7.0
216619,-2.0
216620,-4.0
216621,-9.0
216622,47.0
216623,-8.0
216624,-7.0
216625,4.0
216626,-5.0
216627,7.0
216628,0.0
216629,-5.0
216630,87.0
216631,7.0
216632,-2.0
216633,-8.0
216634,-1.0
216635,-1.0
216636,-2.0
216637,-6.0
216638,-5.0
216639,7.0
216640,1.0
216641,-3.0
216642,13.0
216643,-4.0
216644,6.0
216645,4.0
216646,-4.0
216647,3.0
216648,-12.0
216649,-6.0
216650,-5.0
216651,-8.0
216652,42.0
216653,2.0
216654,53.0
216655,35.0
216656,-8.0
216657,31.0
216658,7.0
216659,-2.0
216660,23.0
216661,-6.0
216662,3.0
216663,-6.0
216664,-6.0
216665,29.0
216666,-2.0
216667,-2.0
216668,-1.0
216669,0.0
216670,0.0
216671,3.0
216672,53.0
216673,8.0
216674,1.0
216675,7.0
216676,-7.0
216677,11.0
216678,-5.0
216679,56.0
216680,7.0
216681,15.0
216682,-7.0
216683,6.0
216684,-9.0
216685,2.0
216686,2.0
216687,47.0
216688,-5.0
216689,-5.0
216690,13.0
216691,2.0
216692,-8.0
216693,9.0
216694,-12.0
216695,14.0
216696,-6.0
216697,-7.0
216698,-5.0
216699,24.0
216700,-5.0
216701,-5.0
216702,0.0
216703,-5.0
216704,62.0
216705,-3.0
216706,-3.0
216707,-2.0
216708,-1.0
216709,-5.0
216710,28.0
216711,3.0
216712,-9.0
216713,-9.0
216714,7.0
216715,9.0
216716,-6.0
216717,-1.0
216718,-4.0
216719,14.0
216720,7.0
216721,-6.0
216722,-1.0
216723,17.0
216724,-10.0
216725,0.0
216726,-4.0
216727,7.0
216728,-3.0
216729,-3.0
216730,-2.0
216731,-2.0
216732,88.0
216733,0.0
216734,-5.0
216735,26.0
216736,-10.0
216737,-4.0
216738,-3.0
216739,122.0
216740,0.0
216741,-7.0
216742,-8.0
216743,-1.0
216744,12.0
216745,14.0
216746,-1.0
216747,40.0
216748,0.0
216749,-7.0
216750,0.0
216751,-5.0
216752,-4.0
216753,-7.0
216754,17.0
216755,-7.0
216756,95.0
216757,-3.0
216758,53.0
216759,-5.0
216760,46.0
216761,-9.0
216762,-9.0
216763,-8.0
216764,19.0
216765,-7.0
216766,13.0
216767,-2.0
216768,-8.0
216769,-7.0
216770,-6.0
216771,-6.0
216772,-4.0
216773,-13.0
216774,-4.0
216775,-3.0
216776,-2.0
216777,-2.0
216778,119.0
216779,-1.0
216780,4.0
216781,-3.0
216782,-5.0
216783,2.0
216784,-12.0
216785,-2.0
216786,-7.0
216787,4.0
216788,-7.0
216789,23.0
216790,-4.0
216791,-8.0
216792,-4.0
216793,9.0
216794,-1.0
216795,-3.0
216796,-8.0
216797,-2.0
216798,55.0
216799,-5.0
216800,-8.0
216801,-3.0
216802,-11.0
216803,-4.0
216804,-9.0
216805,-7.0
216806,-3.0
216807,-5.0
216808,-9.0
216809,-7.0
216810,-2.0
216811,4.0
216812,-5.0
216813,-5.0
216814,-5.0
216815,-3.0
216816,-2.0
216817,-2.0
216818,4.0
216819,-1.0
216820,8.0
216821,3.0
216822,-2.0
216823,8.0
216824,34.0
216825,20.0
216826,-3.0
216827,16.0
216828,41.0
216829,-5.0
216830,-4.0
216831,17.0
216832,-6.0
216833,-6.0
216834,58.0
216835,-5.0
216836,0.0
216837,-4.0
216838,18.0
216839,0.0
216840,-9.0
216841,-4.0
216842,46.0
216843,-5.0
216844,79.0
216845,-5.0
216846,7.0
216847,2.0
216848,-12.0
216849,3.0
216850,154.0
216851,19.0
216852,32.0
216853,80.0
216854,-7.0
216855,7.0
216856,64.0
216857,0.0
216858,-2.0
216859,0.0
216860,-5.0
216861,-3.0
216862,-7.0
216863,-2.0
216864,170.0
216865,-6.0
216866,25.0
216867,25.0
216868,0.0
216869,33.0
216870,93.0
216871,-6.0
